# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.9006333095149726,3.240658031240726,4.800805002464717,-0.5232542053488844,2.701899928544917,3.0000000000001212,0.003607970699974192,0.0,0.5590784576467368,0.0
 0.9033765278546517,3.2480809128040145,4.800737409759264,-0.5217205310705484,2.7101295835639547,3.000000000000081,0.003852258623646102,0.0,0.5987223185163183,0.0
 0.9061147176603148,3.255512702347999,4.8006699486026285,-0.520081115721564,2.7183441529809436,2.999999999999838,0.0040938382673663875,0.0,0.6381680936997157,0.0
 0.9088481421551169,3.262953993738059,4.8006026277647305,-0.5183367314224441,2.72654442646535,3.0,0.004332556532793282,0.0,0.6773871589231509,0.0
 0.9115770613279469,3.2704053808395748,4.800535456015491,-0.5164881966170298,2.7347311839838397,2.999999999999959,0.004568264497860182,0.0,0.7163513200703279,0.0
 0.9143017319949842,3.277867457517925,4.800468442124833,-0.5145363751879407,2.7429051959849513,2.999999999999878,0.004800810054042461,0.0,0.7550328717945484,0.0
 0.9170224078591949,3.285340817638491,4.800401594862676,-0.5124821754769636,2.751067223577583,2.9999999999999183,0.005030055853772151,0.0,0.7934046667988903,0.0
 0.919739339567841,3.292826055066651,4.800334922998943,-0.5103265491799499,2.7592180187035216,3.0,0.005255854473976741,0.0,0.8314400941991841,0.0
 0.922452774768087,3.3003237636677856,4.800268435303552,-0.508070490361454,2.767358324304259,2.999999999999959,0.005478081320451697,0.0,0.8691131979641717,0.0
 0.9251629581607678,3.3078345373072744,4.800202140546427,-0.5057150342059719,2.775488874482302,3.0000000000000817,0.005696610229184623,0.0,0.9063986140768208,0.0
 0.927870131552395,3.3153589698504966,4.800136047497487,-0.5032612559957353,2.7836103946571833,2.999999999999959,0.00591131166331842,0.0,0.9432716834467845,0.0
 0.9305745339054649,3.3228976551628326,4.800070164926654,-0.5007102698354376,2.791723601716393,2.999999999999959,0.006122075089206007,0.0,0.979708447507969,0.0
 0.9332764013871312,3.3304511871096616,4.80000450160385,-0.498063227439602,2.799829204161392,3.000000000000082,0.006328790693173746,0.0,1.0156856750128798,0.0
 0.9359759674163084,3.338020159556364,4.799939066298996,-0.49532131689501535,2.807927902248924,3.0000000000000413,0.0065313449349022,0.0,1.051180903688784,0.0
 0.9386734627092587,3.345605166368319,4.799873867782011,-0.49248576135527566,2.8160203881277743,2.9999999999998765,0.006729647669814592,0.0,1.0861724554236951,0.0
 0.9413691153237241,3.3532068014109067,4.799808914822818,-0.4895578177360524,2.824107345971171,3.000000000000082,0.006923601368898326,0.0,1.1206394665937813,0.0
 0.9440631507016561,3.360825658549506,4.799744216191338,-0.4865387753671419,2.832189452104967,2.9999999999999587,0.007113118253428642,0.0,1.1545618864547558,0.0
 0.9467557917105933,3.3684623316494977,4.799679780657492,-0.48342995468431793,2.8402673751317784,3.0,0.007298121350571106,0.0,1.1879205383725076,0.0
 0.9494472586837398,3.3761174145762607,4.7996156169912005,-0.48023270578856597,2.848341776051218,3.0000000000000413,0.007478530925312911,0.0,1.2206970938839448,0.0
 0.9521377694587908,3.3837915011951756,4.799551733962386,-0.47694840710439773,2.856413308376371,3.0,0.007654275353736056,0.0,1.2528741049678902,0.0
 0.9548275394155509,3.391485185371621,4.799488140340968,-0.47357846397725245,2.864482618246651,2.9999999999999174,0.007825298133310895,0.0,1.2844350313027204,0.0
 0.9575167815123922,3.3991990609709775,4.799424844896869,-0.47012430722041554,2.8725503445371747,2.9999999999999587,0.007991535427830307,0.0,1.315364220640185,0.0
 0.9602057063215911,3.406933721858625,4.79936185640001,-0.46658739173440356,2.8806171189647714,2.9999999999999587,0.008152939472907945,0.0,1.3456469323690519,0.0
 0.9628945220635875,3.414689761899942,4.7992991836203105,-0.4629691950794804,2.888683566190761,3.0000000000000826,0.008309464320046573,0.0,1.3752693581969335,0.0
 0.9655834346402059,3.42246777496031,4.799236835327693,-0.4592712160059868,2.896750303920616,3.0000000000000413,0.008461069439386402,0.0,1.404218599371356,0.0
 0.9682726476668726,3.430268354905107,4.799174820292079,-0.4554949730562697,2.9048179430006162,3.0,0.008607724449833088,0.0,1.4324826719263957,0.0
 0.9709623625038721,3.4380920955997136,4.799113147283389,-0.4516420031598445,2.912887087511615,3.0,0.008749394998135547,0.0,1.4600505427335004,0.0
 0.9736527782866713,3.44593959090951,4.799051825071543,-0.4477138601359898,2.9209583348600123,3.0,0.00888606607399564,0.0,1.4869120896514638,0.0
 0.9763440919553482,3.4538114346998743,4.798990862426464,-0.4437121133049899,2.929032275866043,3.0000000000000413,0.009017718027680855,0.0,1.5130580908238969,0.0
 0.9790364982831604,3.4617082208361882,4.798930268118073,-0.43963834612690816,2.93710949484948,3.0000000000000826,0.009144342724035588,0.0,1.5384802698658926,0.0
 0.9817301899042776,3.4696305431838304,4.798870050916291,-0.43549415471471625,2.945190569712832,3.000000000000206,0.00926593200800598,0.0,1.5631712365477393,0.0
 0.9844253573407167,3.4775789956081806,4.798810219591038,-0.4312811465003946,2.9532760720221494,3.0,0.009382486744739389,0.0,1.5871245065597326,0.0
 0.987122189028502,3.4855541719746186,4.798750782912236,-0.42700093883864365,2.9613665670855056,3.000000000000082,0.00949401320240766,0.0,1.6103344939556021,0.0
